"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10008010","南投市","同源路六街12巷","同源路五街6巷"
"10008010","南投市","同源路六街12巷","同源路六街"
"10008010","南投市","仁和路82巷","同源路五街"
"10008010","南投市","仁和路82巷","同源路五街6巷13弄"
"10008010","南投市","仁和路82巷","同源路四街"
"10008010","南投市","同源路五街6巷13弄","仁和路82巷"
"10008010","南投市","同源路三街","仁和路83巷"
"10008010","南投市","同源路三街","同源路"
"10008010","南投市","同源路三街","同源路二街30巷"
"10008010","南投市","同源路三街","同源路二街34巷"
"10008010","南投市","同源路六街12巷11弄","同源路六街12巷"
"10008010","南投市","同源路四街1巷","仁和路82巷"
"10008010","南投市","同源路四街1巷","同源路四街6巷"
"10008010","南投市","同源路一街34巷","同源路一街32巷"
"10008010","南投市","同源路一街34巷","同源路二街"
"10008010","南投市","同源路一街34巷","同源路二街34巷"
"10008010","南投市","同源路二街32巷","同源路一街32巷"
"10008010","南投市","同源路二街32巷","同源路二街"
"10008010","南投市","同源路二街32巷","同源路三街"
"10008010","南投市","同源路四街","仁和路82巷"
"10008010","南投市","同源路四街","同源路"
